epoch,accuracy,loss,val_accuracy,val_loss
10,0.9344711303710938,0.22189612686634064,0.994038462638855,0.020638704299926758
11,0.9868749976158142,0.04262576624751091,0.9971153736114502,0.013523496687412262
12,0.9927403926849365,0.023120032623410225,0.9986538290977478,0.009031780995428562
13,0.995144248008728,0.017728857696056366,0.9990384578704834,0.008495902642607689
14,0.9965624809265137,0.01257646270096302,0.999423086643219,0.005933504085987806
15,0.9973077178001404,0.008972969837486744,0.9978846311569214,0.010141133330762386
16,0.9980047941207886,0.007730782497674227,0.9992307424545288,0.006521270610392094
17,0.9984615445137024,0.00624031713232398,0.998846173286438,0.007203641813248396
